,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(367, 40, 45, 180, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.99321721758088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 45, 225, (1, 1, 0))",0.0,0.0,802.8395106069948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 0, 180, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,15.20914681886515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.01642218128677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 0, 135, (1, 1, 0))",0.0,0.0,0.0,981.9760176490192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9808.95417951646,0.0,0.0,0.0,313.3902137394603,97.7478993835764,441.55804197337716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 315, 90, (1, 1, 0))",47.40062031205665,512.6178046153018,47.76022711805578,0.0,0.0,0.0,0.0,9826.594627623432,0.0,0.0,319.198810737385,104.18816270932821,0.0,0.0,645.4225433930469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.331164281228184,0.0,229.51557889957246
"(300, 20, 270, 135, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.646252325869,0.0,0.0,0.0,180.85497662086513,0.0
"(300, 20, 225, 90, (1, 1, 0))",5571.241005132419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 180, 45, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622577789743082,0.0,0.0,0.0,0.0,13155.786916730984,75.8551370191067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 225, 0, (1, 1, 0))",979.1941130502933,0.0,1615.435428525144,521.7381043080343,528.5754356130292,0.0,323.50717646039783,1109.6748093255098,36.91329708849689,0.0,3159.6680029723484,0.0,0.0,0.0,1476.250091644016,20942.419171272326,711.917661031061,0.0,2137.1490378475155,1252.590493175549,0.0,3510.742225524835,0.0,1548.372803374472,0.0,1250.713179701274,0.0
"(300, 20, 225, 315, (1, 1, 0))",0.0,924.1170493912304,0.0,6197.814765478362,0.0,214.51127586101657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 270, 0, (1, 1, 0))",914.0552044658997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10249.086355032394,0.0,0.0,1571.3502747404882,0.0,0.0,0.0,0.0
"(430, 60, 315, 0, (1, 1, 0))",0.0,67.07621754596323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 315, 0, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 0, 0, (1, 1, 0))",155.7028215564169,60.3677295025768,0.0,0.0,0.0,0.0,0.0,0.0,9175.087465595137,0.0,0.0,0.0,580.9138085377359,0.0,0.0,0.0,0.0,0.0,1752.9797532329999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 315, 315, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.2823847463205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 315, 315, (1, 1, 0))",118.39325237100002,338.2825466201101,0.0,9.951646797000002,0.0,60.3677295025768,66.54415599000002,1582.0683104441916,1535.9588923461451,0.0,0.0,0.0,19813.675152946176,5357.890585311717,0.0,0.0,0.0,1623.898001165284,3103.3319146387607,427.8463032982217,108.146415090078,0.0,0.0,0.0,189.81412770391074,0.0,19.868209103563306
"(367, 40, 0, 45, (1, 1, 0))",0.0,468.0350466289678,0.0,0.0,0.0,981.9749258290185,11742.21946994446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0637533090578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 0, 90, (1, 1, 0))",0.0,8746.348437312648,0.0,930.0551628430269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.75953906346825,0.0,40.90587479253283,0.0,0.0,0.0,0.0,67.23183251344676,0.0,0.0,0.331337585819516,0.0,0.0,0.0
"(300, 20, 45, 135, (1, 1, 0))",0.0,0.0,0.0,14.000144125808763,0.0,0.0,0.0,0.0,0.0,0.0,6894.52053893875,1.3688232136978637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 315, 180, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 315, 225, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0661163999885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19242.41177228541,0.0,0.0,0.0
"(367, 40, 315, 270, (1, 0, 0))",0.0,0.0,243.18461128062722,0.0,553.3386993498439,545.1916398475684,0.0,0.0,59.121858978576405,540.0534790992974,1024.1078673769323,1053.065628961893,0.0,1800.5270581628597,1999.4923090572756,0.0,965.7336687658672,0.0,500.9804563095804,875.8112122297042,11264.723976570076,0.0,0.8996144442086589,0.0,2.197380488973172e-06,953.8806728045288,85.8934506701482
"(367, 40, 315, 225, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62106187624832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 0, 270, (1, 0, 0))",0.0,7247.640156160589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471643494759435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 45, 225, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02267351519672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 45, 180, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(487, 80, 45, 225, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 45, 225, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 90, 225, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.792699529577,0.0
"(367, 40, 90, 270, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.7726248811216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 45, 315, (1, 0, 0))",0.0,0.0,0.0,166.2330112939666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(487, 80, 90, 315, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.4836985069614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(487, 80, 90, 0, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38968705439065643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
