,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(300, 20, 315, 180, (1, 1, 1))",0.0,0.0,-0.05484578140107989,0.0,0.0,0.0,0.0,-0.05231583804415024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05274260606693063,0.0,0.0,-0.051786323189354146,-0.0521940691064082
"(367, 40, 0, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05330139940238674,0.0,0.0,0.0,0.0,-0.052031425606552086,0.0,0.0,-0.0522052173529046,0.0,-0.051281525325304084,0.0,0.0,0.0,0.0,0.0
"(367, 40, 315, 225, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05396332449314694,0.0,0.0,0.0,-0.05296996603100193,0.0,-0.05421839395398939,-0.05406580613353754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0522052173529046,0.0,0.0,0.0,0.0,0.0
"(430, 60, 315, 180, (1, 1, 1))",0.0,0.0,0.0,-0.051786323189354146,0.0,-0.05330139940238674,0.0,0.0,-0.0521940691064082,0.0,0.0,-0.05363057493636432,0.0,-0.0522052173529046,0.0,-0.051281525325304084,-0.05140426053662881,0.0,0.0,0.0,0.0,-0.051247895189532294,-0.0517631603038803,0.0,0.0,0.0,0.0
"(430, 60, 0, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052031425606552086,0.0,0.0,0.0,0.0,0.0,-0.05140426053662881,-0.05157247611166304,0.0,0.0,-0.05140426053662881,0.0,0.0,-0.052100621593487495,0.0,-0.051247895189532294,0.0,0.0,0.0,0.0
"(430, 60, 45, 225, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,-0.051369703437542526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05116233704413417,0.0,0.0,0.0,0.0,0.0,-0.051247895189532294
"(487, 80, 0, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050987927569541874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(487, 80, 45, 315, (1, 1, 1))",-0.051688520596066836,0.0,0.0,-0.05072120093184671,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05187608948388215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052373970023991995
"(487, 80, 90, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05197152738574952,0.0
"(535, 100, 135, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051303865529517836,0.0,-0.053086448709664884,0.0,0.0,0.0,0.0,-0.05275072430289627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(570, 120, 90, 0, (1, 1, 1))",0.0,0.0,0.0,-0.05128247133546709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05143187032741534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(570, 120, 135, 315, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05300934217761033,0.0,0.0,0.0,0.0,0.0,0.0
"(592, 140, 90, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05225731970875981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(600, 160, 45, 315, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05205955652400587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(592, 140, 45, 315, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051529736475183996,-0.05189732520059483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(592, 140, 90, 270, (1, 1, 1))",-0.05143187032741534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05246215944035642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
